Antibody_Name,Antibody_Type,Indication,Phase,Dose_mg_m2,Dose_Frequency,Enrollment,Duration_Days,Age_Range,Gender,ECOG_Performance,Adverse_Event,Organ_System,Severity,Affected_Patients,Fraction_Affected_%,Reversible,Manageable,Management_Strategy,Time_to_Onset_Days,Resolution_Days,Dose_Reduction_Required,Treatment_Discontinuation,Fatal_Outcome
Rituximab,Anti-CD20,Autoimmune,Phase 1,1000,Monthly,72,273,41-71,Female only,1-2,Cardiac Toxicity,Cardiovascular,Severe,1,1.39,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",50,42,Yes,No,No
Rituximab,Anti-CD20,Autoimmune,Phase 1,750,Bi-weekly,441,235,44-65,Female only,0-1,Severe Pneumonitis,Respiratory,Severe,6,1.36,Partial,Yes,"Corticosteroids, oxygen therapy",80,17,No,No,No
Rituximab,Anti-CD20,Lymphoma,Phase 1,375,Weekly,380,305,40-81,Female only,1-2,Severe Hepatotoxicity,Hepatic,Severe,5,1.32,Partial,Yes,"Liver function monitoring, dose adjustment",32,25,Yes,No,No
Rituximab,Anti-CD20,Lymphoma,Phase 2,375,Bi-weekly,469,206,42-82,Male only,0-2,Severe Myocarditis,Cardiovascular,Severe,6,1.28,Partial,Yes,"Corticosteroids, cardiac support",35,17,No,Yes,No
Rituximab,Anti-CD20,Lymphoma,Phase 2,375,Bi-weekly,469,206,42-82,Male only,0-2,Severe Myocarditis,Cardiovascular,Severe,6,1.28,Partial,Yes,"Corticosteroids, cardiac support",68,14,Yes,No,No
Rituximab,Anti-CD20,Autoimmune,Phase 2,375,Every 3 weeks,480,129,50-68,All,0-3,Severe Thrombocytopenia,Hematological,Severe,6,1.25,Yes,Yes,"Platelet transfusion, dose adjustment",79,31,Yes,Yes,No
Rituximab,Anti-CD20,Lymphoma,Phase 2,750,Monthly,168,55,62-74,Male only,0-3,Severe Colitis,Gastrointestinal,Severe,2,1.19,Yes,Yes,"Corticosteroids, infliximab",27,49,Yes,No,No
Rituximab,Anti-CD20,Leukemia,Phase 3,375,Monthly,168,318,36-85,Male only,0-3,Severe Hepatotoxicity,Hepatic,Severe,2,1.19,Partial,Yes,"Liver function monitoring, dose adjustment",34,13,No,No,No
Rituximab,Anti-CD20,Lymphoma,Phase 1,500,Bi-weekly,461,289,59-75,Female only,0-1,Cytokine Release Syndrome,Immunological,Severe,5,1.08,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",7,33,Yes,No,No
Rituximab,Anti-CD20,Leukemia,Phase 1,750,Monthly,383,308,58-76,Male only,0-1,Severe Neutropenia,Hematological,Severe,4,1.04,Yes,Yes,"G-CSF, antibiotics, dose reduction",42,10,No,No,No
Rituximab,Anti-CD20,Autoimmune,Phase 2,375,Every 3 weeks,480,129,50-68,All,0-3,Severe Neutropenia,Hematological,Severe,5,1.04,Yes,Yes,"G-CSF, antibiotics, dose reduction",21,60,Yes,No,No
Rituximab,Anti-CD20,Leukemia,Phase 1,500,Bi-weekly,106,272,37-65,All,0-2,Cytokine Release Syndrome,Immunological,Severe,1,0.94,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",5,14,Yes,No,No
Rituximab,Anti-CD20,Lymphoma,Phase 3,750,Monthly,433,136,53-80,Male only,0-1,Cardiac Toxicity,Cardiovascular,Severe,4,0.92,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",58,41,No,Yes,No
Rituximab,Anti-CD20,Lymphoma,Phase 1,375,Weekly,380,305,40-81,Female only,1-2,Severe Neuropathy,Neurological,Severe,3,0.79,Partial,Yes,"Dose reduction, pain management",13,57,Yes,No,No
Rituximab,Anti-CD20,Leukemia,Phase 2,750,Monthly,257,228,59-68,Male only,1-2,Severe Thrombocytopenia,Hematological,Severe,2,0.78,Yes,Yes,"Platelet transfusion, dose adjustment",49,50,Yes,No,No
Rituximab,Anti-CD20,Leukemia,Phase 2,1000,Weekly,448,362,20-68,Male only,0-3,Cardiac Toxicity,Cardiovascular,Severe,3,0.67,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",90,25,No,No,No
Rituximab,Anti-CD20,Leukemia,Phase 3,750,Monthly,446,298,23-69,Male only,0-1,Anaphylaxis,Immunological,Severe,3,0.67,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",57,18,Yes,No,No
Rituximab,Anti-CD20,Leukemia,Phase 2,750,Monthly,302,57,41-78,Male only,0-3,Cytokine Release Syndrome,Immunological,Severe,2,0.66,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",14,37,No,No,No
Rituximab,Anti-CD20,Leukemia,Phase 1,375,Every 3 weeks,177,351,58-66,Female only,0-2,Severe Colitis,Gastrointestinal,Severe,1,0.56,Yes,Yes,"Corticosteroids, infliximab",16,57,No,Yes,No
Rituximab,Anti-CD20,Lymphoma,Phase 3,375,Bi-weekly,185,50,26-80,Female only,1-2,Severe Neutropenia,Hematological,Severe,1,0.54,Yes,Yes,"G-CSF, antibiotics, dose reduction",4,31,Yes,Yes,No
Rituximab,Anti-CD20,Leukemia,Phase 1,375,Bi-weekly,211,346,45-69,Male only,0-3,Severe Thrombocytopenia,Hematological,Severe,1,0.47,Yes,Yes,"Platelet transfusion, dose adjustment",82,57,Yes,Yes,No
Rituximab,Anti-CD20,Lymphoma,Phase 1,500,Every 3 weeks,216,47,53-67,Female only,0-1,Severe Neuropathy,Neurological,Severe,1,0.46,Partial,Yes,"Dose reduction, pain management",50,48,No,Yes,No
Rituximab,Anti-CD20,Lymphoma,Phase 3,750,Monthly,433,136,53-80,Male only,0-1,Severe Hepatotoxicity,Hepatic,Severe,2,0.46,Partial,Yes,"Liver function monitoring, dose adjustment",4,50,No,Yes,No
Rituximab,Anti-CD20,Autoimmune,Phase 3,500,Every 3 weeks,469,58,20-81,Female only,1-2,Severe Hepatotoxicity,Hepatic,Severe,2,0.43,Partial,Yes,"Liver function monitoring, dose adjustment",9,29,Yes,Yes,No
Rituximab,Anti-CD20,Autoimmune,Phase 3,500,Every 3 weeks,472,147,23-65,All,1-2,Severe Neutropenia,Hematological,Severe,2,0.42,Yes,Yes,"G-CSF, antibiotics, dose reduction",61,40,Yes,No,No
Rituximab,Anti-CD20,Autoimmune,Phase 2,500,Bi-weekly,263,122,32-77,Male only,0-2,Severe Thrombocytopenia,Hematological,Severe,1,0.38,Yes,Yes,"Platelet transfusion, dose adjustment",23,45,Yes,Yes,No
Rituximab,Anti-CD20,Autoimmune,Phase 1,500,Weekly,297,41,20-84,All,0-2,Anaphylaxis,Immunological,Severe,1,0.34,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",58,41,No,No,No
Rituximab,Anti-CD20,Lymphoma,Phase 3,750,Every 3 weeks,329,307,19-85,All,0-3,Severe Neuropathy,Neurological,Severe,1,0.3,Partial,Yes,"Dose reduction, pain management",14,44,Yes,Yes,No
Rituximab,Anti-CD20,Autoimmune,Phase 1,375,Weekly,346,54,62-69,Female only,0-1,Anaphylaxis,Immunological,Severe,1,0.29,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",29,48,Yes,No,No
Rituximab,Anti-CD20,Lymphoma,Phase 1,375,Weekly,380,305,40-81,Female only,1-2,Severe Thrombocytopenia,Hematological,Severe,1,0.26,Yes,Yes,"Platelet transfusion, dose adjustment",65,44,No,No,No
Rituximab,Anti-CD20,Leukemia,Phase 1,500,Every 3 weeks,454,186,35-68,Male only,1-2,Severe Myocarditis,Cardiovascular,Severe,1,0.22,Partial,Yes,"Corticosteroids, cardiac support",44,1,No,Yes,No
Rituximab,Anti-CD20,Lymphoma,Phase 1,375,Weekly,474,273,41-79,All,1-2,Severe Pneumonitis,Respiratory,Severe,1,0.21,Partial,Yes,"Corticosteroids, oxygen therapy",58,23,Yes,No,No
Rituximab,Anti-CD20,Lymphoma,Phase 2,1000,Every 3 weeks,493,195,54-80,Male only,0-2,Cytokine Release Syndrome,Immunological,Severe,1,0.2,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",17,35,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,6,Weekly,193,62,50-66,All,0-3,Anaphylaxis,Immunological,Severe,19,9.84,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",43,42,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,8,Monthly,186,52,62-85,All,0-3,Severe Thrombocytopenia,Hematological,Severe,18,9.68,Yes,Yes,"Platelet transfusion, dose adjustment",46,39,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,8,Weekly,199,342,21-65,Male only,1-2,Cardiac Toxicity,Cardiovascular,Severe,19,9.55,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",90,48,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,2,Monthly,168,292,30-67,Male only,0-1,Cytokine Release Syndrome,Immunological,Severe,16,9.52,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",29,38,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,6,Every 3 weeks,161,329,38-80,Female only,0-3,Severe Neuropathy,Neurological,Severe,14,8.7,Partial,Yes,"Dose reduction, pain management",31,33,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,8,Every 3 weeks,71,179,51-76,All,1-2,Severe Thrombocytopenia,Hematological,Severe,6,8.45,Yes,Yes,"Platelet transfusion, dose adjustment",24,14,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,6,Every 3 weeks,239,187,23-75,Male only,0-2,Cardiac Toxicity,Cardiovascular,Severe,20,8.37,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",7,20,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,2,Monthly,168,292,30-67,Male only,0-1,Severe Colitis,Gastrointestinal,Severe,14,8.33,Yes,Yes,"Corticosteroids, infliximab",61,30,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,8,Weekly,60,222,19-82,Male only,0-3,Severe Neutropenia,Hematological,Severe,5,8.33,Yes,Yes,"G-CSF, antibiotics, dose reduction",50,55,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,8,Weekly,60,222,19-82,Male only,0-3,Severe Thrombocytopenia,Hematological,Severe,5,8.33,Yes,Yes,"Platelet transfusion, dose adjustment",43,32,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,4,Every 3 weeks,75,167,23-66,Female only,0-1,Cardiac Toxicity,Cardiovascular,Severe,6,8.0,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",59,46,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,4,Monthly,163,137,38-74,Male only,1-2,Anaphylaxis,Immunological,Severe,13,7.98,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",41,10,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,6,Bi-weekly,102,191,24-82,Female only,0-1,Severe Hepatotoxicity,Hepatic,Severe,8,7.84,Partial,Yes,"Liver function monitoring, dose adjustment",79,5,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,4,Bi-weekly,206,331,33-71,Female only,1-2,Severe Neutropenia,Hematological,Severe,16,7.77,Yes,Yes,"G-CSF, antibiotics, dose reduction",89,46,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,4,Bi-weekly,206,331,33-71,Female only,1-2,Severe Pneumonitis,Respiratory,Severe,16,7.77,Partial,Yes,"Corticosteroids, oxygen therapy",60,18,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,6,Every 3 weeks,118,237,30-69,Male only,0-2,Severe Myocarditis,Cardiovascular,Severe,9,7.63,Partial,Yes,"Corticosteroids, cardiac support",26,25,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,4,Monthly,67,347,20-68,Female only,0-2,Severe Colitis,Gastrointestinal,Severe,5,7.46,Yes,Yes,"Corticosteroids, infliximab",25,6,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,4,Monthly,67,347,20-68,Female only,0-2,Anaphylaxis,Immunological,Severe,5,7.46,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",7,30,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,2,Bi-weekly,218,300,65-81,Female only,1-2,Cardiac Toxicity,Cardiovascular,Severe,16,7.34,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",3,26,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,6,Weekly,193,62,50-66,All,0-3,Severe Neuropathy,Neurological,Severe,14,7.25,Partial,Yes,"Dose reduction, pain management",33,51,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,8,Every 3 weeks,284,268,37-72,All,0-2,Anaphylaxis,Immunological,Severe,20,7.04,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",48,30,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,8,Weekly,199,342,21-65,Male only,1-2,Severe Neutropenia,Hematological,Severe,14,7.04,Yes,Yes,"G-CSF, antibiotics, dose reduction",12,2,No,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,8,Weekly,199,342,21-65,Male only,1-2,Cytokine Release Syndrome,Immunological,Severe,14,7.04,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",58,57,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,4,Monthly,242,336,45-82,Male only,0-1,Severe Myocarditis,Cardiovascular,Severe,17,7.02,Partial,Yes,"Corticosteroids, cardiac support",18,25,No,No,Yes
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,6,Weekly,57,281,33-70,Female only,0-3,Severe Pneumonitis,Respiratory,Severe,4,7.02,Partial,Yes,"Corticosteroids, oxygen therapy",60,37,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,8,Weekly,273,294,41-74,Male only,0-1,Severe Myocarditis,Cardiovascular,Severe,19,6.96,Partial,Yes,"Corticosteroids, cardiac support",55,18,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,2,Weekly,218,163,22-85,All,0-1,Severe Myocarditis,Cardiovascular,Severe,15,6.88,Partial,Yes,"Corticosteroids, cardiac support",32,5,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,8,Every 3 weeks,220,295,21-80,All,1-2,Severe Hepatotoxicity,Hepatic,Severe,15,6.82,Partial,Yes,"Liver function monitoring, dose adjustment",32,5,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,8,Monthly,186,52,62-85,All,0-3,Cytokine Release Syndrome,Immunological,Severe,12,6.45,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",4,9,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,8,Every 3 weeks,284,268,37-72,All,0-2,Severe Hepatotoxicity,Hepatic,Severe,18,6.34,Partial,Yes,"Liver function monitoring, dose adjustment",15,7,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,2,Monthly,79,236,34-79,All,0-1,Severe Pneumonitis,Respiratory,Severe,5,6.33,Partial,Yes,"Corticosteroids, oxygen therapy",35,45,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,4,Monthly,67,347,20-68,Female only,0-2,Cytokine Release Syndrome,Immunological,Severe,4,5.97,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",77,27,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,6,Bi-weekly,102,191,24-82,Female only,0-1,Severe Neutropenia,Hematological,Severe,6,5.88,Yes,Yes,"G-CSF, antibiotics, dose reduction",19,58,No,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,6,Weekly,349,63,58-83,All,0-1,Severe Hepatotoxicity,Hepatic,Severe,20,5.73,Partial,Yes,"Liver function monitoring, dose adjustment",24,3,No,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,6,Weekly,349,63,58-83,All,0-1,Severe Thrombocytopenia,Hematological,Severe,20,5.73,Yes,Yes,"Platelet transfusion, dose adjustment",24,58,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,8,Every 3 weeks,71,179,51-76,All,1-2,Severe Pneumonitis,Respiratory,Severe,4,5.63,Partial,Yes,"Corticosteroids, oxygen therapy",60,59,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,4,Bi-weekly,215,320,44-77,Female only,1-2,Anaphylaxis,Immunological,Severe,12,5.58,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",8,56,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,8,Bi-weekly,243,207,58-66,Female only,0-1,Severe Pneumonitis,Respiratory,Severe,13,5.35,Partial,Yes,"Corticosteroids, oxygen therapy",56,52,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,8,Bi-weekly,243,207,58-66,Female only,0-1,Severe Neutropenia,Hematological,Severe,13,5.35,Yes,Yes,"G-CSF, antibiotics, dose reduction",85,31,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,4,Every 3 weeks,319,325,28-70,Female only,0-3,Severe Pneumonitis,Respiratory,Severe,17,5.33,Partial,Yes,"Corticosteroids, oxygen therapy",29,4,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,2,Monthly,385,191,47-72,Female only,0-2,Severe Colitis,Gastrointestinal,Severe,20,5.19,Yes,Yes,"Corticosteroids, infliximab",8,17,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,2,Monthly,79,236,34-79,All,0-1,Severe Neutropenia,Hematological,Severe,4,5.06,Yes,Yes,"G-CSF, antibiotics, dose reduction",18,31,No,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,2,Weekly,360,355,64-81,All,0-3,Severe Neutropenia,Hematological,Severe,18,5.0,Yes,Yes,"G-CSF, antibiotics, dose reduction",75,45,No,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,4,Monthly,163,137,38-74,Male only,1-2,Severe Pneumonitis,Respiratory,Severe,8,4.91,Partial,Yes,"Corticosteroids, oxygen therapy",59,6,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,8,Monthly,186,52,62-85,All,0-3,Severe Neutropenia,Hematological,Severe,9,4.84,Yes,Yes,"G-CSF, antibiotics, dose reduction",56,42,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,4,Every 3 weeks,352,300,63-68,Male only,1-2,Severe Neutropenia,Hematological,Severe,17,4.83,Yes,Yes,"G-CSF, antibiotics, dose reduction",72,49,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,4,Every 3 weeks,352,300,63-68,Male only,1-2,Cardiac Toxicity,Cardiovascular,Severe,17,4.83,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",70,24,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,8,Monthly,145,206,44-66,Female only,1-2,Severe Hepatotoxicity,Hepatic,Severe,7,4.83,Partial,Yes,"Liver function monitoring, dose adjustment",75,16,Yes,Yes,Yes
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,2,Bi-weekly,423,122,55-76,Male only,0-2,Severe Thrombocytopenia,Hematological,Severe,20,4.73,Yes,Yes,"Platelet transfusion, dose adjustment",64,5,No,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,4,Monthly,170,126,57-82,Female only,0-2,Severe Hepatotoxicity,Hepatic,Severe,8,4.71,Partial,Yes,"Liver function monitoring, dose adjustment",42,41,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,4,Monthly,170,126,57-82,Female only,0-2,Severe Neuropathy,Neurological,Severe,8,4.71,Partial,Yes,"Dose reduction, pain management",45,53,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,2,Weekly,151,182,59-72,Female only,0-1,Anaphylaxis,Immunological,Severe,7,4.64,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",85,37,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,2,Weekly,259,33,58-80,Male only,0-3,Anaphylaxis,Immunological,Severe,12,4.63,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",85,59,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,6,Every 3 weeks,239,187,23-75,Male only,0-2,Anaphylaxis,Immunological,Severe,11,4.6,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",74,56,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,4,Monthly,242,336,45-82,Male only,0-1,Severe Colitis,Gastrointestinal,Severe,11,4.55,Yes,Yes,"Corticosteroids, infliximab",52,57,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,2,Monthly,316,278,59-75,Male only,0-1,Cytokine Release Syndrome,Immunological,Severe,14,4.43,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",6,55,No,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,8,Every 3 weeks,440,166,40-69,All,0-1,Severe Neuropathy,Neurological,Severe,19,4.32,Partial,Yes,"Dose reduction, pain management",58,43,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,8,Weekly,325,117,54-79,Male only,0-1,Severe Neutropenia,Hematological,Severe,14,4.31,Yes,Yes,"G-CSF, antibiotics, dose reduction",22,17,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,6,Monthly,466,244,57-80,Female only,0-1,Severe Neuropathy,Neurological,Severe,20,4.29,Partial,Yes,"Dose reduction, pain management",38,26,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,2,Bi-weekly,423,122,55-76,Male only,0-2,Severe Neuropathy,Neurological,Severe,18,4.26,Partial,Yes,"Dose reduction, pain management",21,5,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,4,Bi-weekly,238,94,54-73,All,0-2,Severe Thrombocytopenia,Hematological,Severe,10,4.2,Yes,Yes,"Platelet transfusion, dose adjustment",29,56,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,8,Monthly,145,206,44-66,Female only,1-2,Severe Pneumonitis,Respiratory,Severe,6,4.14,Partial,Yes,"Corticosteroids, oxygen therapy",48,47,No,No,Yes
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,2,Weekly,485,32,51-74,Female only,0-3,Severe Thrombocytopenia,Hematological,Severe,20,4.12,Yes,Yes,"Platelet transfusion, dose adjustment",47,9,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,4,Every 3 weeks,319,325,28-70,Female only,0-3,Cardiac Toxicity,Cardiovascular,Severe,13,4.08,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",19,59,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 3,4,Weekly,466,215,32-71,Male only,0-3,Severe Hepatotoxicity,Hepatic,Severe,19,4.08,Partial,Yes,"Liver function monitoring, dose adjustment",47,11,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,4,Every 3 weeks,75,167,23-66,Female only,0-1,Severe Myocarditis,Cardiovascular,Severe,3,4.0,Partial,Yes,"Corticosteroids, cardiac support",63,10,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,4,Every 3 weeks,75,167,23-66,Female only,0-1,Severe Hepatotoxicity,Hepatic,Severe,3,4.0,Partial,Yes,"Liver function monitoring, dose adjustment",1,1,Yes,Yes,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,2,Weekly,360,355,64-81,All,0-3,Severe Colitis,Gastrointestinal,Severe,14,3.89,Yes,Yes,"Corticosteroids, infliximab",66,38,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,4,Bi-weekly,206,331,33-71,Female only,1-2,Anaphylaxis,Immunological,Severe,8,3.88,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",30,38,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,2,Bi-weekly,495,94,37-75,Male only,0-1,Severe Neuropathy,Neurological,Severe,19,3.84,Partial,Yes,"Dose reduction, pain management",43,3,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 2,4,Monthly,313,316,39-67,All,0-3,Severe Pneumonitis,Respiratory,Severe,12,3.83,Partial,Yes,"Corticosteroids, oxygen therapy",57,58,No,Yes,Yes
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,8,Every 3 weeks,447,142,24-77,Female only,0-3,Cardiac Toxicity,Cardiovascular,Severe,17,3.8,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",67,19,Yes,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 3,8,Monthly,316,99,55-77,All,0-3,Severe Neutropenia,Hematological,Severe,12,3.8,Yes,Yes,"G-CSF, antibiotics, dose reduction",10,21,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,2,Monthly,429,56,35-76,Male only,0-1,Severe Neutropenia,Hematological,Severe,16,3.73,Yes,Yes,"G-CSF, antibiotics, dose reduction",8,29,No,No,No
Trastuzumab,Anti-HER2,Gastric Cancer,Phase 1,4,Every 3 weeks,432,220,39-83,Male only,0-3,Cardiac Toxicity,Cardiovascular,Severe,16,3.7,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",64,13,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,4,Every 3 weeks,352,300,63-68,Male only,1-2,Cytokine Release Syndrome,Immunological,Severe,13,3.69,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",58,21,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,4,Every 3 weeks,352,300,63-68,Male only,1-2,Severe Hepatotoxicity,Hepatic,Severe,13,3.69,Partial,Yes,"Liver function monitoring, dose adjustment",51,22,No,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,6,Every 3 weeks,392,315,60-80,Female only,1-2,Severe Thrombocytopenia,Hematological,Severe,14,3.57,Yes,Yes,"Platelet transfusion, dose adjustment",3,17,No,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 2,8,Every 3 weeks,284,268,37-72,All,0-2,Anaphylaxis,Immunological,Severe,10,3.52,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",53,2,Yes,No,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,2,Weekly,485,32,51-74,Female only,0-3,Severe Colitis,Gastrointestinal,Severe,17,3.51,Yes,Yes,"Corticosteroids, infliximab",70,58,Yes,Yes,No
Trastuzumab,Anti-HER2,Breast Cancer,Phase 1,2,Weekly,485,32,51-74,Female only,0-3,Severe Neuropathy,Neurological,Severe,17,3.51,Partial,Yes,"Dose reduction, pain management",64,11,Yes,Yes,No
